word	value
thug	0	50.0
niagara	0	63.6363636364
hourlong	0	50.0
airplane	-1	66.1764705882
vogues	3	100.0
laughablepassable	-3	100.0
costumesweaponsthe	3	100.0
extinguisher	-3	100.0
revealedbr	-3	100.0
thirard	3	100.0
brysomme	6	100.0
breaking	0	54.9222797927
hannah	0	52.9411764706
wracking	0	50.0
extinguished	0	50.0
orfevres	6	100.0
{champions}	3	100.0
seargent	-3	100.0
alltaking	3	100.0
obadiah	3	100.0
absconded	0	50.0
strungtogether	-3	100.0
classicleonard	3	100.0
panoramix	3	100.0
pertained	3	100.0
hoisting	3	100.0
umpires	3	100.0
panoramic	0	62.5
disable	-2	80.0
hilariouslyfunny	3	100.0
numb	0	54.5454545455
behan	3	100.0
infects	-1	69.2307692308
nightmareshe	-3	100.0
cinemateque	3	100.0
beevor	-3	100.0
barba	-3	100.0
dissolving	-6	100.0
trickle	3	100.0
wedontneedamantype	3	100.0
teenstryingtogetlaid	3	100.0
differentyou	3	100.0
ricochet	-3	100.0
ferociously	3	100.0
fests	0	50.0
rockys	3	100.0
toofancy	-3	100.0
flouncy	-3	100.0
september	0	68.1818181818
waitresses	6	100.0
mission	0	55.7491289199
proverbial	-1	69.5652173913
womanizing	1	78.9473684211
ichizoku	-3	100.0
interpersonal	0	62.5
videocover	-3	100.0
superhumanoid	3	100.0
thomson	0	66.6666666667
antibrady	-3	100.0
gleb	3	100.0
islam	2	80.0
alten	-3	100.0
unleashing	0	50.0
lightesthearted	3	100.0
susceptible	3	100.0
hothon	3	100.0
dross	-1	75.7575757576
southernnew	-3	100.0
cleetones	-3	100.0
draven	1	75.0
gunrunning	3	100.0
might	0	58.3831282953
alter	1	70.1754385965
tolstoylike	3	100.0
lubins	3	100.0
natureor	-3	100.0
monitorscreen	-3	100.0
pseudoprofundity	-3	100.0
opsbounty	-3	100.0
predator	-2	82.7411167513
rainforests	-3	100.0
belittle	-6	100.0
comedictiming	3	100.0
teenyboppers	-3	100.0
unreasoning	-3	100.0
scuffles	0	50.0
nephews	0	55.5555555556
presented	0	55.3246753247
horrorscifiction	-3	100.0
disciple	0	50.0
audios	-3	100.0
inequality	3	100.0
regraded	3	100.0
reenjoy	3	100.0
inherent	0	50.0
athletics	0	50.0
erices	-3	100.0
formulate	-1	75.0
communisms	-3	100.0
stiller	1	75.0
soledad	0	50.0
recapitulate	-3	100.0
testouttake	-3	100.0
inafame	-3	100.0
collegiates	-3	100.0
stilled	-3	100.0
pleasantlooking	-3	100.0
consonance	3	100.0
realising	1	72.2222222222
discrete	2	83.3333333333
philsiai	3	100.0
edwina	6	100.0
hasenbein	3	100.0
jacobsson	0	50.0
hornblowing	-3	100.0
health	0	67.7685950413
exmujahideen	-3	100.0
darrieux	3	100.0
drakes	1	75.0
courseplus	3	100.0
divorcée	1	75.0
benjamin	1	70.3703703704
solvent	-3	100.0
twothose	-3	100.0
blaring	0	50.0
danilo	2	80.0
danila	1	71.4285714286
discodancing	-1	66.6666666667
mcelhone	-3	100.0
tashlins	-3	100.0
killin	0	50.0
tiedye	3	100.0
randall	0	57.1428571429
klaurel	-3	100.0
generate	-1	69.5652173913
thrown	-1	66.6666666667
deju	-3	100.0
fictionfrom	3	100.0
lesuremike	3	100.0
wd40	3	100.0
ooed	3	100.0
mcbain	-3	100.0
deckedout	0	50.0
deja	0	50.0
divorce	0	56.9892473118
throws	0	53.8888888889
chessamateur	-3	100.0
webcams	-3	100.0
o12	-3	100.0
o11	-3	100.0
berlevåg	-3	100.0
recriminations	3	100.0
catalogers	3	100.0
stonerskater	-3	100.0
blank	-1	68.5393258427
bland	-2	85.3846153846
blane	0	50.0
canote	-3	100.0
se7en	-1	66.6666666667
stocklike	3	100.0
blanc	2	83.3333333333
corporal	0	63.6363636364
pensioner	-3	100.0
temperature	-1	61.5384615385
devilworshipper	-3	100.0
brenton	6	100.0
swarm	-2	80.0
kajol	-3	100.0
cordobas	3	100.0
leafing	0	60.0
attendants	-6	100.0
multiplexgoing	-3	100.0
schow	-3	100.0
northlands	-3	100.0
imprinted	0	50.0
uproarish	3	100.0
ghayal	3	100.0
uncut	0	54.7169811321
legross	-3	100.0
instruction	-2	81.8181818182
menzies	0	57.1428571429
dispensed	-2	83.3333333333
storyplot	0	50.0
superevil	3	100.0
stegosaurs	3	100.0
timbre	-1	66.6666666667
dispenses	-1	62.5
janney	2	80.0
uniforms	-1	61.5384615385
scarcity	-3	100.0
inappropriateness	-3	100.0
strengthen	0	58.3333333333
headbutts	-3	100.0
antqueen	-3	100.0
geekgirls	3	100.0
helpless	0	52.3076923077
heightening	3	100.0
athelete	-3	100.0
voyeurism	0	54.5454545455
judah	3	100.0
flatleys	-1	75.0
udys	-3	100.0
middlemen	-3	100.0
catastrophically	-3	100.0
populous	-2	80.0
truecastmovie	3	100.0
judas	0	64.0
sexuallyincontinent	-3	100.0
eff	-3	100.0
scruples	0	50.0
added	0	54.7826086957
unpeopled	3	100.0
puuuuleeese	-3	100.0
newell	3	100.0
caddyshack	0	51.0204081633
shareholder	3	100.0
omahas	-3	100.0
enduring	1	70.4545454545
thunderclap	-3	100.0
lantz	3	100.0
passerbys	0	50.0
mineral	6	100.0
sizable	2	83.3333333333
huntley	-2	80.0
gushy	-2	83.3333333333
amphibian	3	100.0
institutions	2	80.0
chatterleys	3	100.0
stones	1	73.0769230769
stoner	-1	60.5263157895
claudius	0	50.0
topclass	0	66.6666666667
grendels	-3	100.0
pleasingly	0	69.2307692308
ladrock	-3	100.0
wavelike	3	100.0
stoned	-1	78.431372549
netwon	-3	100.0
11yearold	-3	100.0
swaze	0	50.0
bfc	-3	100.0
awakens	0	61.9047619048
bfg	-3	100.0
wringingbr	3	100.0
securing	-1	62.5
selfcreated	-3	100.0
billys	0	50.0
heavily	0	50.5681818182
spielbergpoltergeist	3	100.0
nonchalance	0	60.0
wolff	0	50.0
placard	0	50.0
transcendental	1	71.4285714286
utterings	-3	100.0
muntean	0	50.0
peaked	-1	66.6666666667
beardo	-3	100.0
bambino	3	100.0
franklins	3	90.0
unconventionally	0	50.0
bambini	3	100.0
vivisected	3	100.0
stageplayonfilm	3	100.0
nesmiths	0	50.0
dennings	-3	100.0
suchandsuch	-3	100.0
lunchpail	3	100.0
beards	-1	62.5
sisterlittle	3	100.0
hucksters	3	100.0
appeal	0	50.2631578947
lusciously	3	100.0
vincend	3	100.0
darlas	3	100.0
blackpool	3	100.0
lustcontrol	3	100.0
seminarian	-3	100.0
midnightmovie	-3	100.0
sustainable	0	50.0
vincent	0	57.8313253012
dayold	3	100.0
snowstorm	-2	80.0
fiftiesstyle	3	100.0
vulva	-3	100.0
signify	0	66.6666666667
hagerthy	-3	100.0
brokovich	3	100.0
somemore	-3	100.0
raspyvoiced	3	100.0
injecting	-1	64.2857142857
reverberations	3	100.0
prokiev	3	100.0
untested	3	100.0
americantown	3	100.0
jettisoning	-3	100.0
crunching	-2	85.7142857143
akimbo	0	66.6666666667
porizkovas	3	100.0
whatisherroleinthismovie	-3	100.0
hetrakul	-3	100.0
forlorn	0	54.5454545455
presskit	-3	100.0
melieslike	-3	100.0
familys	0	58.5714285714
outwitted	0	50.0
femmes	6	100.0
berserk	0	55.5555555556
actionfighting	3	100.0
conrads	0	51.3513513514
recently	0	65.7091561939
lindelof	3	100.0
twentish	3	100.0
korei	-3	100.0
koren	3	100.0
actorauteur	3	100.0
rarer	6	100.0
condo	-1	66.6666666667
korey	-3	100.0
lyrical	1	70.9677419355
furstenburg	3	100.0
barcant	3	100.0
pelican	-3	100.0
treated	0	50.9090909091
devirginize	3	100.0
overdonetheme	-3	100.0
partnot	-3	100.0
retrograde	-3	100.0
motorcyclesthat	-3	100.0
bhatra	-3	100.0
dimitrios	3	100.0
flies	0	56.8421052632
flier	0	66.6666666667
ranchers	0	62.5
reasons	0	57.2156196944
reasoni	3	100.0
reasonn	-3	100.0
reasonm	3	100.0
farrati	3	100.0
acolytes	-1	72.7272727273
servais	6	100.0
grantdeborah	3	100.0
duh	-2	80.0
ps	0	57.9710144928
pp	3	100.0
pq	3	100.0
pv	-3	100.0
dum	2	83.3333333333
dun	0	50.0
duo	0	54.1666666667
dub	0	57.6923076923
duc	-3	100.0
dud	-2	88.8888888889
due	0	53.5097813579
dug	0	57.1428571429
pb	0	66.6666666667
pc	-1	73.5849056604
pa	1	75.4716981132
pf	-1	60.0
pg	0	56.5789473684
pd	-2	87.5
pe	1	71.4285714286
pj	0	66.6666666667
pk	3	100.0
sws	3	100.0
pi	0	68.1818181818
po	2	88.8888888889
woke	0	57.5757575758
swv	-3	100.0
letsraiseour	-3	100.0
philippine	6	100.0
dropout	-1	66.6666666667
togs	0	50.0
siddall	3	100.0
goodly	3	100.0
temperament	1	75.0
exemption	3	100.0
dreamily	3	100.0
toga	-3	100.0
perfectionespecially	3	100.0
flames	-1	60.7843137255
wilhelmova	-3	100.0
thered	0	50.0
lamea5	-3	100.0
batch	0	50.0
bachelors	-6	100.0
writtenonthefly	3	100.0
writeoffs	-3	100.0
bespoke	3	100.0
theres	-1	61.1111111111
bloodgutsgorebonesnapping	-3	100.0
brandeau	3	100.0
enriching	0	50.0
obtrusive	0	57.1428571429
underachievement	0	50.0
strictures	-3	100.0
unafraid	2	85.7142857143
neurons	0	50.0
yoshiyuki	6	100.0
rybek	3	100.0
meltdown	-1	78.2608695652
wriggles	-3	100.0
cavernous	-1	75.0
chauffeur	-1	72.7272727273
thompsonhas	-3	100.0
renzi	0	62.5
réguliers	6	100.0
liston	3	100.0
bacons	0	66.6666666667
himby	-3	100.0
lastminute	-1	75.0
samuari	3	100.0
cyberworld	-3	100.0
{sigh}	3	100.0
publicistboth	3	100.0
beaszely	3	100.0
quizzing	3	100.0
grimmest	3	100.0
tangentialneeded	3	100.0
aliensthe	-3	100.0
knack	0	63.3333333333
chinnery	3	100.0
decsribed	-3	100.0
steeles	0	50.0
circularstairwell	-3	100.0
kurita	-3	100.0
johars	-3	100.0
riffle	-3	100.0
gawds	-3	100.0
noriyuki	3	100.0
cryogenic	-2	85.7142857143
mifunes	-1	75.0
abilities	0	54.6875
raabraab	3	100.0
skeletors	-3	100.0
pigeons	1	71.4285714286
altruistic	0	55.5555555556
corbywhite	3	100.0
seventeenyearold	-1	66.6666666667
sowhile	-3	100.0
consequentially	0	50.0
gems	0	57.3170731707
loading	0	66.6666666667
firstand	-3	100.0
judeas	-3	100.0
proffesionalism	3	100.0
craftsmanlike	3	100.0
dangerousmostly	-3	100.0
migraineinducing	-3	100.0
plateau	-2	80.0
hobbymakeupzombiefan	-3	100.0
unplayable	3	100.0
scoutmaster	0	66.6666666667
ramped	0	66.6666666667
townsfolk	1	72.2222222222
deadened	0	50.0
bjornstrands	3	100.0
millieplayed	3	100.0
condemnation	0	66.6666666667
lovin	2	80.0
liveries	-3	100.0
5minute	-6	100.0
anthems	0	66.6666666667
saphire	3	100.0
lowbrow	-1	73.3333333333
elkanah	3	100.0
ahhh	-3	100.0
masterson	1	71.4285714286
achmed	3	100.0
rifkin	-3	100.0
neighboors	3	100.0
arthur	0	61.7924528302
blowhard	0	66.6666666667
nipple	0	58.3333333333
antiwarmessage	-3	100.0
neohitchcock	3	100.0
vinaigre	-3	100.0
alignments	3	100.0
penalized	0	50.0
sufferers	0	50.0
builtup	-1	75.0
pestered	3	100.0
goyer	3	100.0
pretension	0	52.9411764706
stewarts	1	77.4193548387
uppercut	-3	100.0
walhberg	6	100.0
gesticulate	-3	100.0
surpris	-3	100.0
wanderlust	-3	100.0
gradually	1	74.0740740741
158minute	3	100.0
servillo	6	100.0
roundly	-1	60.0
soppy	-1	66.6666666667
beakerry	3	100.0
spanga	-3	100.0
sadfrom	3	100.0
starmaking	3	100.0
tends	0	63.1067961165
peephole	2	88.8888888889
ojos	0	50.0
fragments	0	53.3333333333
thirdclass	3	100.0
overly	0	56.9444444444
bookshelves	0	66.6666666667
ideadependent	-3	100.0
forsters	6	100.0
devlin	3	100.0
consumedwatch	-3	100.0
tinker	-3	100.0
othello	-2	89.4736842105
snipits	3	100.0
imagerys	-3	100.0
koontz	-1	66.6666666667
questionmark	3	100.0
overdramatizationwell	3	100.0
mingled	2	83.3333333333
standalone	0	60.0
postwar	3	90.9090909091
prove	0	54.6125461255
nonsequel	-3	100.0
stricken	0	58.3333333333
mingles	-1	66.6666666667
springergate	-3	100.0
hitchcockraimi	-3	100.0
cushinginvents	-3	100.0
bleeds	-1	63.6363636364
clubhouse	0	50.0
anticlimatical	-3	100.0
elasticity	-3	100.0
persevering	-3	100.0
mitosis	-3	100.0
corsair	3	100.0
gavel	3	100.0
gaven	3	100.0
canal	-2	80.9523809524
sonny	0	56.6666666667
emotionalsexual	3	100.0
conceivably	0	57.1428571429
aborigine	-3	100.0
begrudging	-1	66.6666666667
watchingbuyingrenting	-3	100.0
lengh	3	100.0
fast	0	51.376146789
sonni	-6	100.0
artand	3	100.0
barfed	-6	100.0
conceivable	-1	65.5172413793
zepplin	-3	100.0
confusicus	3	100.0
vienna	0	66.6666666667
melodic	0	66.6666666667
mundane	0	58.6666666667
highconcept	0	66.6666666667
melodie	3	100.0
dylans	2	85.7142857143
mistreatment	0	55.5555555556
succumbed	0	57.1428571429
geniussometimes	3	100.0
cuter	0	50.0
twentythree	0	50.0
shanghais	3	100.0
mystinspired	-3	100.0
lashley	2	83.3333333333
forbidding	2	80.0
dreamlife	3	100.0
notquitetruthful	3	100.0
infers	-3	100.0
groupings	3	100.0
svend	6	100.0
nonplussed	-3	100.0
upheld	3	100.0
gamgee	-3	100.0
insufferableand	-3	100.0
fries	-1	66.6666666667
trelaynes	3	100.0
guyand	-1	66.6666666667
friel	-3	100.0
guyana	-3	100.0
marketed	0	54.5454545455
fried	-1	61.2903225806
sporanos	-3	100.0
fixatation	-3	100.0
streetcar	6	100.0
prestigeproduction	-3	100.0
comunist	3	100.0
longmissed	-3	100.0
quantification	-3	100.0
stott	6	100.0
stotz	3	100.0
sax	0	58.3333333333
actorjamie	3	100.0
shadeswearing	3	100.0
operatics	-3	100.0
grr	-3	100.0
grs	-3	100.0
suffuse	3	100.0
scrutinized	0	60.0
overseeing	0	55.5555555556
hindi=horrible	-3	100.0
sssssss	-3	100.0
scrutinizes	3	100.0
materialthe	3	100.0
aaaaargh	-3	100.0
mcdonnell	0	50.0
fairbrass	-3	100.0
whyand	0	50.0
perusal	3	100.0
halliwells	3	100.0
pseudointellectualism	-3	100.0
dullbecause	-3	100.0
lucking	0	50.0
booknot	-3	100.0
underinformed	3	100.0
sightsee	3	100.0
shnittke	3	100.0
anodynesprech	3	100.0
suffers	-1	63.9175257732
schlockhorror	-3	100.0
pomegranates	3	100.0
gobin	-3	100.0
gr8	3	100.0
euroriche	3	100.0
enfolding	3	100.0
exrental	-3	100.0
velociraptors	-3	100.0
weavers	0	60.0
darrin	0	50.0
issued	0	52.0
besetting	3	100.0
steve	-1	60.8695652174
midtolate	0	50.0
[1971]	-1	66.6666666667
fog	0	58.8235294118
referencing	-2	83.3333333333
excommunicated	3	100.0
stevo	-3	100.0
pakistanafter	-3	100.0
issues	0	63.6170212766
yawkuh	-3	100.0
snub	0	66.6666666667
shalus	3	100.0
carnivale	0	66.6666666667
coudair	0	57.1428571429
natasha	-1	62.0689655172
peering	1	70.0
dissidents	0	62.5
carnivals	0	50.0
oshii	-3	100.0
yusoufzai	3	100.0
tomanian	0	66.6666666667
obstinate	3	100.0
multicast	3	100.0
homevideoish	-3	100.0
waiters	-6	100.0
wellbut	3	100.0
lloyds	0	50.0
misinterpretation	-3	100.0
carny	3	100.0
gina	-1	73.0769230769
highraters	-3	100.0
gine	-3	100.0
lloydd	3	100.0
graphic	0	58.3333333333
1966	3	100.0
sooyeon	3	100.0
pseudosymbolic	-3	100.0
fini	-3	100.0
fastfood	6	100.0
juvie	-3	100.0
urbanite	-3	100.0
cas	0	50.0
fastfoot	-3	100.0
assemblage	0	66.6666666667
sodomize	3	100.0
facepulling	-3	100.0
politicking	3	100.0
slinkys	-3	100.0
folds	3	100.0
trawl	-1	66.6666666667
flaunts	1	75.0
lidzandie	-3	100.0
mahmuts	6	100.0
ullmans	3	100.0
coltons	-6	100.0
hichcock	0	50.0
protrude	-3	100.0
boneshin	-3	100.0
growers	1	71.4285714286
hopped	-1	75.0
ayres	-3	100.0
absurdsurreal	-3	100.0
fine	0	61.9322873658
lundström	-3	100.0
relent	0	66.6666666667
fing	-1	75.0
renders	-1	65.3846153846
nazis	0	56.7073170732
refilled	-3	100.0
fearlessness	0	66.6666666667
sprinklings	3	100.0
stepmother	-3	100.0
desires	0	68.8311688312
malmars	3	100.0
sexo	-3	100.0
desiree	-3	100.0
desired	-1	64.8351648352
traditionalists	3	100.0
sexs	-3	100.0
separation	0	58.6206896552
bugeyed	-2	80.0
latour	3	100.0
yiong	3	100.0
triage	0	50.0
filmaustralia	3	100.0
mccurdy	-6	100.0
scaremongers	-3	100.0
thembr	0	50.0
aardvark	3	100.0
karloff	0	52.380952381
spines	-1	75.0
spiner	2	83.3333333333
orangutan	1	71.4285714286
duryeas	-3	100.0
selby	-1	60.0
futureat	-3	100.0
constabularys	-3	100.0
politest	3	100.0
{wayne}	3	100.0
stuntforall	-3	100.0
lodging	0	50.0
arethen	3	100.0
boasts	0	64.8148148148
geeration	3	100.0
jaume	-1	60.0
honesttogosh	3	100.0
fed	0	52.1276595745
fee	-2	80.0
usc	0	60.0
usa	0	58.2887700535
gere	-1	65.4320987654
uso	-3	100.0
storekeepers	3	100.0
geri	2	83.3333333333
feh	-3	100.0
germ	-6	100.0
few	0	53.7964876033
depicted	0	61.9512195122
amritsar	-3	100.0
fer	0	50.0
caractor	-3	100.0
gert	-1	66.6666666667
bitterly	0	55.0
budsand	3	100.0
peacefullooking	3	100.0
classics	3	100.0
cipriani	6	100.0
sort	-1	60.5409153953
mélange	0	50.0
parliament	6	100.0
journalists	-1	68.4210526316
pike	1	73.3333333333
winterxmas	3	100.0
musician	2	86.4864864865
impress	0	54.2553191489
heis	3	100.0
infection	-1	70.5882352941
sord	-3	100.0
sore	0	56.5217391304
webolicious	-3	100.0
ironyfreighted	3	100.0
janedreya	3	100.0
checkedshe	3	100.0
supercraptastic	-3	100.0
topic	0	52.9801324503
dorro	3	100.0
augment	6	100.0
interrogatortorturer	3	100.0
foppish	-2	80.0
terroristic	3	100.0
misfits	0	68.75
ashcroft	3	100.0
almereydas	3	100.0
arbuckles	3	100.0
impedes	-3	100.0
distractions	0	50.0
proprietary	3	100.0
cheesily	-6	100.0
calculation	-3	100.0
goodygoody	-1	75.0
dripping	0	57.5757575758
asha	3	100.0
impeded	3	100.0
kosugi	-1	64.2857142857
kensuke	-3	100.0
mediorcre	-3	100.0
galls	-3	100.0
hearn	2	89.1891891892
memorize	0	50.0
toodles	1	75.0
brainsucking	3	100.0
getgo	0	54.1666666667
galla	3	100.0
dismissing	0	66.6666666667
galli	-3	100.0
grudgingly	2	85.7142857143
discuses	-3	100.0
monosyllabic	0	66.6666666667
gallo	-6	100.0
desecrated	-3	100.0
reeducatedbr	3	100.0
puppets	-1	70.3125
1819th	3	100.0
pennington	-3	100.0
cultureenvironment	3	100.0
townscapewise	-3	100.0
unforgivable	-2	81.0810810811
hazard	1	78.9473684211
halfs	3	100.0
unforgivably	-1	66.6666666667
knightleys	0	62.5
lacksidaisical	3	100.0
korton	-3	100.0
loebs	-3	100.0
chastens	3	100.0
stonesmysterious	-3	100.0
sillier	-1	79.1666666667
chapman	0	66.6666666667
chikamatus	3	100.0
hipness	-1	66.6666666667
cineamascope	3	100.0
bouchetreally	3	100.0
joonha	3	100.0
steins	-3	100.0
jailhouse	2	85.7142857143
flapper	0	50.0
silentandsmart	3	100.0
frederikson	3	100.0
cousinwife	-3	100.0
folksier	3	100.0
contaminates	3	100.0
%&	-3	100.0
obviouseven	3	100.0
joanne	1	71.4285714286
joanna	2	85.2941176471
greaterbr	3	100.0
indignantly	0	50.0
fourstar	1	75.0
guylook	3	100.0
freezes	0	63.6363636364
shortfilm	3	100.0
boosts	-1	66.6666666667
looky	-3	100.0
linguistics	3	100.0
strangeness	-1	60.0
nativespeaking	-3	100.0
ships	0	50.4587155963
facehuggers	-6	100.0
stander	-3	100.0
endbr	0	57.1428571429
flank	3	100.0
contemplative	0	61.5384615385
all…but	-3	100.0
fictionalizers	3	100.0
contention	0	50.0
toughasnailexcon	-3	100.0
orthodox	-1	72.972972973
trenchant	0	50.0
hellespont	3	100.0
versace	-1	66.6666666667
negligent	0	50.0
untouchable	0	50.0
emerald	1	71.4285714286
illgethertotellme	3	100.0
%q	3	100.0
rockewell	3	100.0
mould	0	61.5384615385
bewilderment	2	83.3333333333
sternum	-3	100.0
dorothys	6	100.0
meanlooking	0	50.0
unpredictably	3	100.0
dominance	0	61.5384615385
badlylisting	-3	100.0
unpredictable	0	67.6470588235
%^	3	100.0
giamatti	3	90.0
erratic	0	52.0
motherucker	3	100.0
eidlemann	3	100.0
wallander	-3	100.0
lawful	3	100.0
shamroy	1	75.0
productionsfirst	3	100.0
abbott&costello	3	100.0
bogey	-1	75.0
sutherland]	3	100.0
filmthings	-3	100.0
whacked	-1	62.5
whackee	-3	100.0
tabloid	0	65.3846153846
heartthrobs	-3	100.0
vcd	0	60.0
rankandfile	-3	100.0
vci	3	100.0
vehement	-1	60.0
disarray	1	71.4285714286
shouldbr	-3	100.0
vcr	0	59.5744680851
vcs	-3	100.0
theists	3	100.0
performs	0	61.1764705882
flinchingly	3	100.0
exmodel	-3	100.0
sutherlands	0	54.5454545455
integrated	0	61.5384615385
despairing	2	87.5
flickand	3	100.0
rewrote	-1	75.0
jurgens	3	100.0
mosaiclike	3	100.0
anntrusting	-3	100.0
cornpone	-3	100.0
molly	1	71.4285714286
generatedin	3	100.0
fawning	-1	66.6666666667
molla	-3	100.0
300lb	-3	100.0
2840	3	100.0
mstk3	-3	100.0
rhoe	-1	66.6666666667
dc10	-3	100.0
spookily	0	50.0
overtake	3	100.0
buttshaking	-3	100.0
metalle	-3	100.0
phrases	0	54.2857142857
leftie	-3	100.0
uproot	-3	100.0
wrongfully	0	50.0
dorais	3	100.0
dramtic	3	100.0
ghosttown	0	50.0
hurlingbr	-3	100.0
bouquet	0	69.2307692308
cobrala	-3	100.0
dickie	1	75.0
propers	3	100.0
blowndried	-3	100.0
marvelling	3	100.0
crayle	3	100.0
lauerence	3	100.0
retreats	2	87.5
meurer	-3	100.0
photoshopped	-3	100.0
kellys	0	63.4146341463
resists	1	75.0
corliss	3	100.0
academy	1	70.4119850187
donfeld	-3	100.0
belabored	-6	100.0
slides	0	52.9411764706
afreen	-3	100.0
regards	0	62.3376623377
renumber	-3	100.0
deadset	-3	100.0
badlyand	-3	100.0
venal	0	66.6666666667
goblin	-1	66.6666666667
independants	3	100.0
===	-3	100.0
longlasting	3	100.0
gieguld	3	100.0
finalebr	3	100.0
patients	0	69.4444444444
leslie	0	60.0
lilliputian	0	50.0
selfdeceptive	3	100.0
unaccountable	-3	100.0
rothbarts	-3	100.0
goldlugging	3	100.0
comedymature	3	100.0
outway	3	100.0
frostbitten	3	100.0
mcquarrie	3	100.0
pradvisers	-3	100.0
unremittingly	0	66.6666666667
levelled	-3	100.0
unaccountably	0	50.0
lops	3	100.0
asyou	3	100.0
admittance	3	100.0
jacobson	0	60.0
polarization	0	66.6666666667
aqil	-3	100.0
deprave	3	100.0
~chip	3	100.0
gfest	-3	100.0
adversarys	3	100.0
hostcomedian	-3	100.0
antitank	6	100.0
nellykaren	-3	100.0
gcar	6	100.0
realtor	-6	100.0
discourage	0	62.5
exfiancée	3	100.0
refreshing	2	84.2696629213
looker	1	70.0
saddest	-1	61.1111111111
perioddrama	-3	100.0
fiveminutelong	3	100.0
mouthings	-3	100.0
looked	-1	68.3615819209
undimmed	-3	100.0
artmusicliteraturefilm	-3	100.0
brutalizes	-3	100.0
kars&305	3	100.0
spindly	-3	100.0
fanor	3	100.0
bacio	6	100.0
froid	3	100.0
nien	3	100.0
nier	3	100.0
brutalized	-3	100.0
Özdemir	3	100.0
rogersdale	3	100.0
jailbait	-1	66.6666666667
unanimously	0	50.0
mugs	-2	87.5
6000	0	60.0
corbeau	6	100.0
fortunetellers	-3	100.0
maggotinfested	3	100.0
showdowns	3	100.0
tribulation	-1	60.0
dabydoll	-3	100.0
wgntv	3	100.0
undermining	-6	100.0
halfintelligent	-3	100.0
spun	0	58.3333333333
prosecute	-6	100.0
pasko	3	100.0
mediha	3	100.0
spud	3	100.0
tunneler	-3	100.0
dpl	3	100.0
bandwith	-3	100.0
thenbam	-3	100.0
handgun	0	55.5555555556
connectionbr	3	100.0
behindbut	3	100.0
beethovens	-2	80.0
interestingepic	-3	100.0
arnt	0	66.6666666667
cagneys	2	80.0
starlite	3	100.0
calls	0	51.3196480938
futuristic	-1	68.8524590164
rafts	3	100.0
shedding	-1	62.5
ogre	-3	100.0
langione	-3	100.0
dreariness	-2	85.7142857143
fossilized	3	100.0
wierdo	3	100.0
quickthinking	-3	100.0
baddeley	1	75.0
nightgown	-6	100.0
producernetwork	-3	100.0
eurostereotypes	3	100.0
jiminy	3	100.0
invulnerable	3	100.0
tmwtga	3	100.0
nonvalid	-3	100.0
diverge	3	100.0
malebashing	-3	100.0
punkette	-3	100.0
linhardtis	-3	100.0
hobs	3	100.0
andromeda	-3	100.0
lauding	0	66.6666666667
connaughey	-3	100.0
thingbr	-3	100.0
basquitthe	-3	100.0
hairmakeup	-3	100.0
hypothesis	0	54.5454545455
gullibility	-3	100.0
plotyeah	-3	100.0
nondisabled	3	100.0
hobo	-1	72.7272727273
bronc	-3	100.0
traumasoon	3	100.0
responsed	-3	100.0
kusanagis	-3	100.0
swarup	3	100.0
zeki	-1	66.6666666667
norberg	3	100.0
couldbereallygood	-3	100.0
bronx	0	53.3333333333
duchenes	3	100.0
mutating	-2	80.0
chutes	3	100.0
cunningham	-1	61.5384615385
disenfranchised	-1	60.0
lehaye	-3	100.0
mssrs	3	100.0
ploys	-1	62.5
subscribe	0	57.1428571429
homogenisation	3	100.0
stbr	-3	100.0
bendingly	-3	100.0
unerotic	-2	80.0
amigo	-1	66.6666666667
untrusting	0	50.0
provinces	0	50.0
21stcentury	0	66.6666666667
taistoi	-3	100.0
vampireleader	3	100.0
amiga	-3	100.0
alters	-1	66.6666666667
tutor	2	80.0
ignorable	3	100.0
blockbutser	-3	100.0
filippo	0	57.1428571429
yochi	3	100.0
proudest	3	100.0
menendez	3	100.0
birney	-1	60.0
hbomb	0	50.0
hms	0	50.0
timetoo	-3	100.0
hmm	-1	65.0
clooneyroberts	-3	100.0
